"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.description","metaResult.seller_fee_basis_points","metaResult.image","metaResult.external_url","metaResult.edition","metaResult.attributes","metaResult.collection.name","metaResult.collection.family","metaResult.properties.files","metaResult.properties.category","metaResult.properties.creators"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1691","[0,100]","FF","https://arweave.net/8_F2CfvGxWpqbRzTKKcyw58QbgbnCRnoHaodQEmt8xw","[1,0]",true,"6GJb3e9FbN6Mg5AonLEYKbna7CCk39oP28Gu9N7PjREz",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/6GJb3e9FbN6Mg5AonLEYKbna7CCk39oP28Gu9N7PjREz","Fishy Folk #1691","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/kYKWe5WfYle8NjpDracH65wGhu82_fIno0_6snmLTjk?ext=png","https://twitter.com/nashotobiNFT",1691,"[{""trait_type"":""Type"",""value"":""Worshippers""},{""trait_type"":""Clothing"",""value"":""Robe""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Side Scowl""},{""trait_type"":""Eyes"",""value"":""Eye Patch""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Habit""},{""trait_type"":""Equipment"",""value"":""Talisman""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/kYKWe5WfYle8NjpDracH65wGhu82_fIno0_6snmLTjk?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 6245","[0,100]","SOLGods","https://arweave.net/1XXwJ7bHmXjvAK7WbiT1aatnpvvg5sna59QEnYsdv1c","[1,0]",true,"71UW2UyG5G2xzVrebmbsC8Uifse6cgQrqqvyyfpSFQDV",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/71UW2UyG5G2xzVrebmbsC8Uifse6cgQrqqvyyfpSFQDV","SOLGods 6245","SOLGods",,500,"https://www.arweave.net/LS-6PJx8SeNfsI6RIeh89Ip0GVU6LRDlpPoGxXxd16w?ext=png",,,"[{""trait_type"":""Background"",""value"":""Grey""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""Grey""},{""trait_type"":""Torso"",""value"":""Vest White""},{""trait_type"":""Eyes"",""value"":""Voodoo Left""},{""trait_type"":""Face"",""value"":""Pipe""},{""trait_type"":""Head"",""value"":""None""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/LS-6PJx8SeNfsI6RIeh89Ip0GVU6LRDlpPoGxXxd16w?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #825","[0,100]","FF","https://arweave.net/noT-rYg7opyK7dcbygE4jx6N-8k9ngEsQgty0aZ73lA","[1,0]",true,"9XykP4L8ZXVNJrrHukK6C4QgkX1EWGsvwxnVgPYvCQh1",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/9XykP4L8ZXVNJrrHukK6C4QgkX1EWGsvwxnVgPYvCQh1","Fishy Folk #825","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/-uN0WzwzncW2XuDG1hz2I0H0-7e4xqHLYai5eC1UYQ0?ext=png","https://twitter.com/nashotobiNFT",825,"[{""trait_type"":""Type"",""value"":""Lunatic""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Fisherman Jacket""},{""trait_type"":""Mouth"",""value"":""Rotten Teeth""},{""trait_type"":""Eyes"",""value"":""Stapled Shut""},{""trait_type"":""Nose"",""value"":""Stapled""},{""trait_type"":""Head"",""value"":""Bowl Cut""},{""trait_type"":""Ears"",""value"":""Ear Trumpet""},{""trait_type"":""Equipment"",""value"":""Knife""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/-uN0WzwzncW2XuDG1hz2I0H0-7e4xqHLYai5eC1UYQ0?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1947","[0,100]","FF","https://arweave.net/CEiLgaFDWYB1tISFW2O-kyCTUbgCehcWGTI1366biuA","[1,0]",true,"Hgju2vUfxJfcHWeiou7MjmeaZQsHsvM92qNZgkNRh9GM",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/Hgju2vUfxJfcHWeiou7MjmeaZQsHsvM92qNZgkNRh9GM","Fishy Folk #1947","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/AyzsZekyOhB9yMBAIGaxm5lquVrn6AthHpPh7jiCTl4?ext=png","https://twitter.com/nashotobiNFT",1947,"[{""trait_type"":""Type"",""value"":""Lunatic""},{""trait_type"":""Clothing"",""value"":""Fancy Gown""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Jaws""},{""trait_type"":""Eyes"",""value"":""Blind""},{""trait_type"":""Nose"",""value"":""Clown Nose""},{""trait_type"":""Head"",""value"":""Bowl Cut""},{""trait_type"":""Ears"",""value"":""Holes""},{""trait_type"":""Equipment"",""value"":""Bouquet""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/AyzsZekyOhB9yMBAIGaxm5lquVrn6AthHpPh7jiCTl4?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #226","[0,100]","FF","https://arweave.net/l7DqtZUL8uVzV4di4tjRHD-OrCMGhGg7wiCN64g9OuM","[1,0]",true,"6pWyPkV2sZjTBs6BYgHnpv4aikhiteqejdnCiFVRQsVe",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/6pWyPkV2sZjTBs6BYgHnpv4aikhiteqejdnCiFVRQsVe","Fishy Folk #226","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/O8VEKTFejKGH8S22vjP1KAo_yWkBsWkjaFkZ8gF6IQM?ext=png","https://twitter.com/nashotobiNFT",226,"[{""trait_type"":""Type"",""value"":""Townfolk""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Suit and Tie""},{""trait_type"":""Mouth"",""value"":""Fish Lips""},{""trait_type"":""Eyes"",""value"":""Eye Patch""},{""trait_type"":""Nose"",""value"":""Noseless""},{""trait_type"":""Head"",""value"":""Bold""},{""trait_type"":""Ears"",""value"":""Nibbled""},{""trait_type"":""Equipment"",""value"":""Worm""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/O8VEKTFejKGH8S22vjP1KAo_yWkBsWkjaFkZ8gF6IQM?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ByNYXjXUEZFDkjhJsq737YuZ2f7x7E4DN4q4cCfieHfj"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""4biEiSB97AiK5jGnB3dz6VDnfpk5NYixXU5Xou7anGMS""]","Hikari #3852","[0,10,90]","Hikari","https://bafybeihthekoxlqyb2apnphvkuloeux3awwe3xlmt72ouixyytvvkhpcx4.ipfs.dweb.link/3852.json","[1,0,0]",true,"F1io1Fcdvein3fyPhxESjrnUJ5BDo9thaaWakKKmTZw6",true,"H3KvkRDQYE7LcemCLdzchu6ERfzJCeCVN9YNdiA1dWmy","https://explorer.solana.com/address/F1io1Fcdvein3fyPhxESjrnUJ5BDo9thaaWakKKmTZw6","Hikari #564","Hikari","HIKARI C Adventure is a project inspired by lo-fi girl and an imaginative story beyond studying in her bedroom. If you are a fan of the artstyle, you will appreciate the diverse set of 5,555 mintable NFTs on the Solana Blockchain which also represents each day on Hikari’s adventure to search for her father",500,"https://bafybeibgupwz3wlixgsneoa3govj6bb2xyryn4mwc5okiwjjhcotaof7g4.ipfs.dweb.link/3852.png?ext=png","https://hikaric.io/",564,"[{""value"":""25"",""trait_type"":""1-Background""},{""value"":""ClearDay"",""trait_type"":""2-Weather""},{""value"":""Beer_Blue"",""trait_type"":""9-Company""},{""value"":""BaseBody"",""trait_type"":""3-BaseBody""},{""value"":""Flame_Blue"",""trait_type"":""4-HairStyle""},{""value"":""ShortSleeve"",""trait_type"":""5-Clothes""},{""value"":""FlipFlopRed"",""trait_type"":""6-Shoes""},{""value"":""Serious"",""trait_type"":""7-FaceExpression""},{""value"":""JetPack"",""trait_type"":""8-Acessories""}]",,,"[{""type"":""image/png"",""uri"":""https://bafybeibgupwz3wlixgsneoa3govj6bb2xyryn4mwc5okiwjjhcotaof7g4.ipfs.dweb.link/3852.png?ext=png""}]","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""4biEiSB97AiK5jGnB3dz6VDnfpk5NYixXU5Xou7anGMS"",""share"":90}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1342","[0,100]","FF","https://arweave.net/iUjpWfxFQ9_vw4eD6ieOLYsA1J5xhGBNNQYfQDH9Sbo","[1,0]",true,"PUrLnC6SzTUMpbm9d4mteTGKQFRjaBv7Q5YdxKCiPZV",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/PUrLnC6SzTUMpbm9d4mteTGKQFRjaBv7Q5YdxKCiPZV","Fishy Folk #1342","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/gKW-3dAnt2UacAc97QUNU1sk_yC0bWYjQX7TQhzppts?ext=png","https://twitter.com/nashotobiNFT",1342,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Modest Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Rotten Teeth""},{""trait_type"":""Eyes"",""value"":""Vertical""},{""trait_type"":""Nose"",""value"":""Sharp""},{""trait_type"":""Head"",""value"":""Wreath""},{""trait_type"":""Ears"",""value"":""Ear Trumpet""},{""trait_type"":""Equipment"",""value"":""Worm""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/gKW-3dAnt2UacAc97QUNU1sk_yC0bWYjQX7TQhzppts?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 6361","[0,100]","SOLGods","https://arweave.net/xOLKVyjNwQgFznWaIKFm_8kowiKhmLrrFekC_MlC15c","[1,0]",true,"DpCYmEhmB7SD4i7rxnAGc4qFrZp2YgsPBZto6BSrtv9G",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/DpCYmEhmB7SD4i7rxnAGc4qFrZp2YgsPBZto6BSrtv9G","SOLGods 6361","SOLGods",,500,"https://www.arweave.net/osYUXfbBAYN-HRa50aF2cGH7gamf9C0uer7XFwdd23U?ext=png",,,"[{""trait_type"":""Background"",""value"":""Lightning""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Waistcoat""},{""trait_type"":""Eyes"",""value"":""Beads""},{""trait_type"":""Face"",""value"":""Bandana Blue""},{""trait_type"":""Head"",""value"":""Hat Black""}]","SOLGods","SOLGods","[{""uri"":""https://www.arweave.net/osYUXfbBAYN-HRa50aF2cGH7gamf9C0uer7XFwdd23U?ext=png"",""type"":""image/png""}]",,"[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1495","[0,100]","FF","https://arweave.net/CO6DbJf-_KlpoI5G6c8K7u2La3LBfjACvPCcSJ6almc","[1,0]",true,"611hggq6wGmcjriCJ92zjxa3Pw1QTMNC186Vrg4smwqZ",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/611hggq6wGmcjriCJ92zjxa3Pw1QTMNC186Vrg4smwqZ","Fishy Folk #1495","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/Q8Pr1UQjAGLKJ6ECt2w6WcnSbw8eJpAX--Y_ekWfu3U?ext=png","https://twitter.com/nashotobiNFT",1495,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Apron""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Full Lips""},{""trait_type"":""Eyes"",""value"":""Dark Glasses""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Bowler Hat""},{""trait_type"":""Ears"",""value"":""Tubes""},{""trait_type"":""Equipment"",""value"":""Eye on a Fork""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/Q8Pr1UQjAGLKJ6ECt2w6WcnSbw8eJpAX--Y_ekWfu3U?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #2150","[0,100]","FF","https://arweave.net/imemFDwvbjXEp0ryqDjQho3VPYBnsvqvNREyOikAhIg","[1,0]",true,"5H3x1yrwR7WGDofZpLBPNhZ2mEcfZz9TMDiByiZjt9Uj",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/5H3x1yrwR7WGDofZpLBPNhZ2mEcfZz9TMDiByiZjt9Uj","Fishy Folk #2150","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/e8Xz1rSKxmsHtlwEdtq4j5ClJl26tD5LEXVnpqGAAxo?ext=png","https://twitter.com/nashotobiNFT",2150,"[{""trait_type"":""Type"",""value"":""Little Angels""},{""trait_type"":""Clothing"",""value"":""Cheap Suit""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Mouth"",""value"":""Toothless Smile""},{""trait_type"":""Eyes"",""value"":""Round""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Fisherman Hat""},{""trait_type"":""Ears"",""value"":""Fins""},{""trait_type"":""Equipment"",""value"":""Caramelized Fish Head""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/e8Xz1rSKxmsHtlwEdtq4j5ClJl26tD5LEXVnpqGAAxo?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #951","[0,100]","FF","https://arweave.net/UnTZWOfhasZf3rdqxszIaH5h5ECtCZZmrlm8yAmuQ98","[1,0]",true,"JDB2yU2fUi83HYKNFvw8hyCUnry5NXQCqmmLvs9vADEw",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/JDB2yU2fUi83HYKNFvw8hyCUnry5NXQCqmmLvs9vADEw","Fishy Folk #951","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/zhgA7dvRkEUHZyzmRs4q1Um8y_EOOuvAlqIstmxVQrM?ext=png","https://twitter.com/nashotobiNFT",951,"[{""trait_type"":""Type"",""value"":""Lunatic""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Straight Jacket""},{""trait_type"":""Mouth"",""value"":""Thin Lips""},{""trait_type"":""Eyes"",""value"":""Frog Eyes""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Wispy Hair""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Hand""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/zhgA7dvRkEUHZyzmRs4q1Um8y_EOOuvAlqIstmxVQrM?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1113","[0,100]","FF","https://arweave.net/OFq5QT8YVOS8gOLqxepf9MMojmGtb7i1IhQQsyIhAzU","[1,0]",true,"6EFLoTaWbyozY1i4CvQNh3TR3vGerrhzEgs2vuLr7Bgv",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/6EFLoTaWbyozY1i4CvQNh3TR3vGerrhzEgs2vuLr7Bgv","Fishy Folk #1113","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/0fCYu_lU4oTZKuFC1G6OtrG9oAUzDM3OB3d8SoIyXAw?ext=png","https://twitter.com/nashotobiNFT",1113,"[{""trait_type"":""Type"",""value"":""Townsfolk""},{""trait_type"":""Clothing"",""value"":""Fur Coat""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Breathing Apparatus""},{""trait_type"":""Eyes"",""value"":""Blind""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Stitched Scalp""},{""trait_type"":""Ears"",""value"":""Earrings""},{""trait_type"":""Equipment"",""value"":""Skull Ring""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/0fCYu_lU4oTZKuFC1G6OtrG9oAUzDM3OB3d8SoIyXAw?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #463","[0,100]","FF","https://arweave.net/dgC7DBJFaF8vvzBqSIuYL2Mtkk7Dq5nvIjqrt0PCiMI","[1,0]",true,"95HC4vTpsr9KMtuv5dQmC5rDnLSxLzrgtNVDVP2K65Gh",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/95HC4vTpsr9KMtuv5dQmC5rDnLSxLzrgtNVDVP2K65Gh","Fishy Folk #463","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/PBqyNIQrbDRegX_NPzI3msCq5ddI6Q_wFta5HKlZTOI?ext=png","https://twitter.com/nashotobiNFT",463,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Apron""},{""trait_type"":""Mouth"",""value"":""Beard""},{""trait_type"":""Eyes"",""value"":""Dark Glasses""},{""trait_type"":""Nose"",""value"":""Big""},{""trait_type"":""Head"",""value"":""Cap""},{""trait_type"":""Ears"",""value"":""Pointy""},{""trait_type"":""Equipment"",""value"":""Butcher Knife""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/PBqyNIQrbDRegX_NPzI3msCq5ddI6Q_wFta5HKlZTOI?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #2222","[0,100]","FF","https://arweave.net/DASfvp9riMKtfgZWNvJ3CzIoKq9W5-OlkGKd1YH7z70","[1,0]",true,"HBQVW4P1KtuaWdYcK2tMwEaRwXTeDK5sQTuaLJ1svGmQ",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/HBQVW4P1KtuaWdYcK2tMwEaRwXTeDK5sQTuaLJ1svGmQ","Fishy Folk #2222","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/gSpKTPyBqUwP1FZtrjiAryt08L5KcPvWZxtw89RuoaE?ext=png","https://twitter.com/nashotobiNFT",2222,"[{""trait_type"":""Type"",""value"":""Little Angels""},{""trait_type"":""Clothing"",""value"":""Ruffle Shirt""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Mouth"",""value"":""Side Scowl""},{""trait_type"":""Eyes"",""value"":""Scratched Out""},{""trait_type"":""Nose"",""value"":""Breathing holes""},{""trait_type"":""Head"",""value"":""Wispy Hair""},{""trait_type"":""Ears"",""value"":""Holes""},{""trait_type"":""Equipment"",""value"":""Caramelized Fish Head""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/gSpKTPyBqUwP1FZtrjiAryt08L5KcPvWZxtw89RuoaE?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #101","[0,100]","FF","https://arweave.net/drylzBMl49KtYDIqjCNPJBRe7a42uVL6nn1IwJPWyUo","[1,0]",true,"XvmgDSkVGGzV4UhnehfxoT1kpbP1uqtWfQaUeTbcJtp",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/XvmgDSkVGGzV4UhnehfxoT1kpbP1uqtWfQaUeTbcJtp","Fishy Folk #101","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/2knHa5ziuyHoBnaCSmLN-M7DjHGCKoNOC4vctu80HdY?ext=png","https://twitter.com/nashotobiNFT",101,"[{""trait_type"":""Type"",""value"":""Townfolk""},{""trait_type"":""Gender"",""value"":""Man""},{""trait_type"":""Clothing"",""value"":""Uniform""},{""trait_type"":""Mouth"",""value"":""Thin Lips""},{""trait_type"":""Eyes"",""value"":""Stapled Shut""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Head Fin""},{""trait_type"":""Ears"",""value"":""Regular""},{""trait_type"":""Equipment"",""value"":""Lollipop""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/2knHa5ziuyHoBnaCSmLN-M7DjHGCKoNOC4vctu80HdY?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
"[""BEXLhAqLAWnsgsJMyv9gNdBafSpnqDK4HCpwPANMzXf2"",""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN""]","Fishy Folk #1418","[0,100]","FF","https://arweave.net/mn-lAFPk4yBPgw15G7dywkzMSHHCt1DvvP42OC3jzPY","[1,0]",true,"Hb9bd1zFrjMFvKt8izSaYgioZEdoMXw9CNo7X4XnoLii",true,"2FMFXUHdnbBrHz3eYNrSMRZoNevXDrDPp7UvGZKKvzRT","https://explorer.solana.com/address/Hb9bd1zFrjMFvKt8izSaYgioZEdoMXw9CNo7X4XnoLii","Fishy Folk #1418","FF","Shipsgrave sub-collection",1000,"https://www.arweave.net/9kumYYhtpgfL5HTcC2qYZywtwfZdZ_biJROnSNurt48?ext=png","https://twitter.com/nashotobiNFT",1418,"[{""trait_type"":""Type"",""value"":""Roughnecks""},{""trait_type"":""Clothing"",""value"":""Farm Dress""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Mouth"",""value"":""Rotten Teeth""},{""trait_type"":""Eyes"",""value"":""Fish Eyes""},{""trait_type"":""Nose"",""value"":""Regular""},{""trait_type"":""Head"",""value"":""Fisherman Hat""},{""trait_type"":""Ears"",""value"":""Pointy""},{""trait_type"":""Equipment"",""value"":""Hook Hand""}]","Fishy Folk","Fishy Folk","[{""uri"":""https://www.arweave.net/9kumYYhtpgfL5HTcC2qYZywtwfZdZ_biJROnSNurt48?ext=png"",""type"":""image/png""}]","image","[{""address"":""HcznhsxMNkELXujwKHf4Fn4wveiLj6nspkfW5XmnV3EN"",""share"":100}]"
