"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.name","metaResult.symbol","metaResult.seller_fee_basis_points","metaResult.description","metaResult.image","metaResult.edition","metaResult.external_url","metaResult.collection.name","metaResult.collection.family","metaResult.attributes","metaResult.properties.creators","metaResult.properties.files"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1538","[0,50,50]","SSUNS","https://arweave.net/tZ-TFNZB-8PIvUIdPJ6vJ5NadDrp3WxtCsE8RHzGnZg","[1,1,1]",true,"Av2DUTrPZ8ENAMMvcd8ZViPhzBy12LpgCNRQd2LMhASt",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/Av2DUTrPZ8ENAMMvcd8ZViPhzBy12LpgCNRQd2LMhASt","Solsunsets #1538","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/zRHpAxtxhr2nf6OXWqxGQrq6G2YohVJc43jfw6CATuI?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""sahara""},{""trait_type"":""sun"",""value"":""normal warm""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""forest""},{""trait_type"":""midground"",""value"":""big river""},{""trait_type"":""far object"",""value"":""rainbow""},{""trait_type"":""foreground"",""value"":""high road""},{""trait_type"":""near object"",""value"":""campfire""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/zRHpAxtxhr2nf6OXWqxGQrq6G2YohVJc43jfw6CATuI?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/B1eGsmSFcUKOh_ztDpnrYVFCf04bOZH69pegO-EeK5c?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1489","[0,50,50]","SSUNS","https://arweave.net/D7UghLn17pz_hoe5sX-mziNUePVBicyFe-hSgsQphU4","[1,1,1]",true,"2z4V3GeqAXmsNcMpwdKAkox3N7v98WM5VKAqDWkvCAGV",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/2z4V3GeqAXmsNcMpwdKAkox3N7v98WM5VKAqDWkvCAGV","Solsunsets #1489","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/tmfXPOYGXpb3acl-YV24r6J8Iyr0iimRzWxooGdXTp0?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""sahara""},{""trait_type"":""clouds"",""value"":""stratus white""},{""trait_type"":""horizon"",""value"":""industrial valley""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""none""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""blue lambo""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/tmfXPOYGXpb3acl-YV24r6J8Iyr0iimRzWxooGdXTp0?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/lX3Q_vAjfBoyRtbpf7DCk5CJ4y_PBKm0adjd7-rJdhA?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1527","[0,50,50]","SSUNS","https://arweave.net/1pFnWpCh6GffyltILvD2XmS6_QmsLGai-JvcKmRN2xc","[1,1,1]",true,"2bcfoKnDkXcWQQ4q5GtB7B92S5jDewLUca2cv69R2Rdt",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/2bcfoKnDkXcWQQ4q5GtB7B92S5jDewLUca2cv69R2Rdt","Solsunsets #1527","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/PNFNOt7vP0ZIgytKrqatRiu8P9u1hfuuRoxvTlxeiBI?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""chernobyl""},{""trait_type"":""sun"",""value"":""eclipsis""},{""trait_type"":""clouds"",""value"":""stratocumulus""},{""trait_type"":""horizon"",""value"":""none""},{""trait_type"":""midground"",""value"":""river""},{""trait_type"":""far object"",""value"":""big-moon""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""pair of pines""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/PNFNOt7vP0ZIgytKrqatRiu8P9u1hfuuRoxvTlxeiBI?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/nVGCK_OyJFVL5kZItW5kNgWLLmgktlgnY40hF2o1LcU?ext=png"",""type"":""image/png""}]"
"[""3kvCxLjviJHWZKjjTRFzz69KfqX7MKbe6R6r2JvrcqZZ"",""8bZXQYaU3eHQG9mzzrM7aHMkedmuNaZsHq4unYCw6VTm""]","SOL Parasite #98","[0,100]","PRST","https://sol-parasites.s3.us-west-2.amazonaws.com/meta/98.json","[1,0]",true,"6fDUPRvJaU9d35gLy9uxY6Jj18bnNCXt7kEErydMsEkY",true,"8bZXQYaU3eHQG9mzzrM7aHMkedmuNaZsHq4unYCw6VTm","https://explorer.solana.com/address/6fDUPRvJaU9d35gLy9uxY6Jj18bnNCXt7kEErydMsEkY","SOL Parasite #98","PRST",1900,"10,000 NFT Parasites finding their hosts on the Solana Blockchain.","https://sol-parasites.s3.us-west-2.amazonaws.com/img/98.jpg",,"https://solparasites.com","SOL Parasites",,"[]","[{""address"":""8bZXQYaU3eHQG9mzzrM7aHMkedmuNaZsHq4unYCw6VTm"",""share"":100}]","[{""uri"":""https://sol-parasites.s3.us-west-2.amazonaws.com/img/98.jpg"",""type"":""image/jpeg""}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 6543","[0,100]","SOLGods","https://arweave.net/fEKIU2FDvCsC0W8jrVZqqtFKGw-KKfqXmuR390mWg0E","[1,0]",true,"HyFXnnV8gicnHdjjndRejPrFsKFavGF7RDqifayycPEJ",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/HyFXnnV8gicnHdjjndRejPrFsKFavGF7RDqifayycPEJ","SOLGods 6543","SOLGods",500,,"https://www.arweave.net/SWGkv5-gFOBmL5u69b6NFJzY4l2RTx2Oczp6I_2wHbk?ext=png",,,"SOLGods","SOLGods","[{""trait_type"":""Background"",""value"":""Blue""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Toga""},{""trait_type"":""Eyes"",""value"":""None""},{""trait_type"":""Face"",""value"":""Tactical""},{""trait_type"":""Head"",""value"":""Mummy""}]","[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]","[{""uri"":""https://www.arweave.net/SWGkv5-gFOBmL5u69b6NFJzY4l2RTx2Oczp6I_2wHbk?ext=png"",""type"":""image/png""}]"
"[""54kjWfJBYz37pjP4ZpZNUj4oTfzenXVviqhTPx94477D"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #135","[0,50,50]","SSUNS","https://arweave.net/7dItOGkYbxxOw6gSyiVJYmccnsXAxoT3PwtlwDxg0SQ","[1,1,1]",true,"5YXKoz1e5psC4yzNmiByfkYyZ75c6TcgnxbkdCM8RVoz",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/5YXKoz1e5psC4yzNmiByfkYyZ75c6TcgnxbkdCM8RVoz","Solsunsets #135","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/qK8faXmqYLauvuU_9qc76XUxMo8hTMiIwwW-qmjHz2Y?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""cyan""},{""trait_type"":""sun"",""value"":""west coast""},{""trait_type"":""clouds"",""value"":""stratus white""},{""trait_type"":""horizon"",""value"":""arizona""},{""trait_type"":""midground"",""value"":""solana grid""},{""trait_type"":""far object"",""value"":""birds""},{""trait_type"":""foreground"",""value"":""pine road""},{""trait_type"":""near object"",""value"":""motorcycle""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/qK8faXmqYLauvuU_9qc76XUxMo8hTMiIwwW-qmjHz2Y?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/W9v0yyrncrIKId4jgqzLcV4gTDmv6ZZ2WHGGKn55F0Y?ext=png"",""type"":""image/png""}]"
"[""8dUSNdHZfV55nP4aLM51GNBbSgXh6CF96iCq7e3RFkvM"",""4TpoLDxaE7VVU5cNESQEeMxN7AyWm6qRVCzv6hMBrmLY"",""5KaQSLpukCvZyGMsPpkADTEmvZV3vQ2wM5KQHYJ9gdUf"",""HtzG9sncZABusEnksBm8KgQ1r6A2pNjZoJswmX62Sz4o"",""43ESnzMbD14f13FS95Gc7mJuwWQVzHKH2qswTCHjeFBn""]","Solsand #4958","[0,10,75,11,4]","SS","https://arweave.net/TVvsUaMcmELqMuBa4BHu-vzoQ510edp_OKfYYNqGPIQ","[1,0,0,0,0]",true,"A6NDSeJ2dSp5CRjW9CT7VaqMZMxwUzpbnirf2jjQKDWM",true,"H4DcQikv2n7gvXZqRmeQ2ZdPCmAVieffd2bhJLVFKMq5","https://explorer.solana.com/address/A6NDSeJ2dSp5CRjW9CT7VaqMZMxwUzpbnirf2jjQKDWM","Solsand #4958","SS",650,"Solsand consists of 5,000 unique building blocks. The first phase and foundation, paving the way to Solanaverse.","https://www.arweave.net/0GGO1lZuYFxw2X9wZE-Vjr3YK9b1REcfjReorLVjAgo?ext=png",4958,"https://solsand.io",,,"[{""trait_type"":""Background"",""value"":""Sand - Ripped""},{""trait_type"":""Rock type"",""value"":""Sand - Sol""},{""trait_type"":""Version"",""value"":""Gen1""},{""trait_type"":""Tier"",""value"":""SAND""}]","[{""address"":""4TpoLDxaE7VVU5cNESQEeMxN7AyWm6qRVCzv6hMBrmLY"",""share"":10},{""address"":""5KaQSLpukCvZyGMsPpkADTEmvZV3vQ2wM5KQHYJ9gdUf"",""share"":75},{""address"":""HtzG9sncZABusEnksBm8KgQ1r6A2pNjZoJswmX62Sz4o"",""share"":11},{""address"":""43ESnzMbD14f13FS95Gc7mJuwWQVzHKH2qswTCHjeFBn"",""share"":4}]","[{""uri"":""image.png"",""type"":""image/png""}]"
"[""CNcoLGiY5QiCYqCXo1uAogZuNCjBXKSRTg738PZxWM5p"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 01  #2343","[0,80,10,10]","enviro","https://arweave.net/ROHapumzBTvzOxbhYVZPv1thI4KofEOc-M2lCEg99Mo","[1,0,0,0]",true,"De6YDHeqrvBj7tUGJm6kbgP2S6PfJe5ooQM2U5VAEKHx",true,"9hNfBUaKbXdaT246y8REaUzqgK1bNibV4gLMJGgBRi4g","https://explorer.solana.com/address/De6YDHeqrvBj7tUGJm6kbgP2S6PfJe5ooQM2U5VAEKHx","enviroPass | Tier 01  #2343","enviro",1000,"Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/hqHDQa4_lwvfxopccHk-D6_QfiTnP_eq1AZNVunsIEE?ext=png",,"enviro.art","enviroPass | Tier 01","enviro","[{""trait_type"":""enviroPass"",""value"":""Tier 01""}]","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/hqHDQa4_lwvfxopccHk-D6_QfiTnP_eq1AZNVunsIEE?ext=png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #3949","[0,50,50]","SSUNS","https://arweave.net/4FzOgkJAfPBu5ZY-NhA3-2bI1OdubLDp5ca-1s_H6R0","[1,1,1]",true,"7oi4vA1X3WYBXrbEYwtRYq7GRAV2ozFL4BCshvmQuRNp",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/7oi4vA1X3WYBXrbEYwtRYq7GRAV2ozFL4BCshvmQuRNp","Solsunsets #3949","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/j8qgFLHmv0aFrH8j28O7-M3XihGOEY27CqR5TP2yvrg?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""green""},{""trait_type"":""sun"",""value"":""mars""},{""trait_type"":""clouds"",""value"":""cirrocumulus""},{""trait_type"":""horizon"",""value"":""none""},{""trait_type"":""midground"",""value"":""mud""},{""trait_type"":""far object"",""value"":""birds""},{""trait_type"":""foreground"",""value"":""crag""},{""trait_type"":""near object"",""value"":""columns""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/j8qgFLHmv0aFrH8j28O7-M3XihGOEY27CqR5TP2yvrg?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/RjaLMu-tAiUnt4gCUUroULfH1NRdUJO65QfxUhfzRbM?ext=png"",""type"":""image/png""}]"
"[""ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk"",""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h""]","SOLGods 5541","[0,100]","SOLGods","https://arweave.net/dqLKzWDHDqNtmLzxIni-MHMjJBPpXvi1PXaeAwSzsFY","[1,0]",true,"HEpeMtheegzgENX6d7dq3FVtTMzyGnQPPd5v64FTbMVb",true,"41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM","https://explorer.solana.com/address/HEpeMtheegzgENX6d7dq3FVtTMzyGnQPPd5v64FTbMVb","SOLGods 5541","SOLGods",500,,"https://www.arweave.net/hHll42tpuNi2Z8yUEDe-mYpuUo4_O156oSiaeNjqAr0?ext=png",,,"SOLGods","SOLGods","[{""trait_type"":""Background"",""value"":""Black""},{""trait_type"":""Code"",""value"":""None""},{""trait_type"":""Back"",""value"":""None""},{""trait_type"":""Character"",""value"":""White""},{""trait_type"":""Torso"",""value"":""Antichrist Chain""},{""trait_type"":""Eyes"",""value"":""Beads""},{""trait_type"":""Face"",""value"":""Pipe""},{""trait_type"":""Head"",""value"":""Halo""}]","[{""address"":""Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h"",""share"":92},{""address"":""5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J"",""share"":8}]","[{""uri"":""https://www.arweave.net/hHll42tpuNi2Z8yUEDe-mYpuUo4_O156oSiaeNjqAr0?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #1203","[0,50,50]","SSUNS","https://arweave.net/GZWCvNwjArR_PGKbIfyzNC5sjgq1qgfR8DWk1OyPb3E","[1,1,1]",true,"8Rvy5gKLkhfw1hc2AxsFPuiQTBc3Fnj1JKrQuqVF9oGW",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/8Rvy5gKLkhfw1hc2AxsFPuiQTBc3Fnj1JKrQuqVF9oGW","Solsunsets #1203","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/O8fM0a4fk1uyjhuL9g0JiiSH1OGtfGvW319PArWkGpY?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""turbidy""},{""trait_type"":""sun"",""value"":""big sahara""},{""trait_type"":""clouds"",""value"":""early birds""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""stars""},{""trait_type"":""foreground"",""value"":""marsh""},{""trait_type"":""near object"",""value"":""deer""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/O8fM0a4fk1uyjhuL9g0JiiSH1OGtfGvW319PArWkGpY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/iH-dxlR3otHFrU2BXVD55zohhM00SRCpoC3xzn67gDQ?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #663","[0,50,50]","SSUNS","https://arweave.net/kVcOTb70cjgRXPM0tVlFPzRrnGdJNYLA0ihLoyNQFAY","[1,1,1]",true,"4BNzmPyCcCNixkAkbymNa5zVEnuPtpjqAEiAjGDLHJRv",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/4BNzmPyCcCNixkAkbymNa5zVEnuPtpjqAEiAjGDLHJRv","Solsunsets #663","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/nTM7qobqfYduGKcg1S_bXcKJvEAe_RUI_q80Rkf2uEI?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""sahara""},{""trait_type"":""sun"",""value"":""micro bright""},{""trait_type"":""clouds"",""value"":""red cirrus""},{""trait_type"":""horizon"",""value"":""jungle hills""},{""trait_type"":""midground"",""value"":""cristal lake""},{""trait_type"":""far object"",""value"":""moon""},{""trait_type"":""foreground"",""value"":""high road""},{""trait_type"":""near object"",""value"":""shrub crows""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/nTM7qobqfYduGKcg1S_bXcKJvEAe_RUI_q80Rkf2uEI?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/quucmB82ij17z43v1GAIYIVc5H9NjZHoV7x-PvWNtCM?ext=png"",""type"":""image/png""}]"
"[""3vZHVJwTK4fbX2mmfJsTrAkdBieGKy3qnQan87SuWVAB"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets #2443","[0,50,50]","SSUNS","https://arweave.net/_JEipmV0Nnb5RJ-ZYhOtoHxAzw7sIoDbP7_47Bd9uzY","[1,1,1]",true,"5AiFabTot4fp3J2kXbT4kmbFc5Rwtf4txdZQTbzDm5Qs",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/5AiFabTot4fp3J2kXbT4kmbFc5Rwtf4txdZQTbzDm5Qs","Solsunsets #2443","SSUNS","400","Sunset retrowave landscapes on Solana","https://arweave.net/rhkp4s5dvgAQf2ceEwpF-JKhMk1mAsa9908tinusBPo?ext=png","Summer of 1988","https://solsunsets.com","Solsunsets","Solsunsets","[{""trait_type"":""sky"",""value"":""solana""},{""trait_type"":""sun"",""value"":""west coast""},{""trait_type"":""clouds"",""value"":""none""},{""trait_type"":""horizon"",""value"":""coastal""},{""trait_type"":""midground"",""value"":""beach""},{""trait_type"":""far object"",""value"":""none""},{""trait_type"":""foreground"",""value"":""pine road""},{""trait_type"":""near object"",""value"":""woofwoof""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/rhkp4s5dvgAQf2ceEwpF-JKhMk1mAsa9908tinusBPo?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/Ejv0_3vsftAwQH4z-8ufneCtHE2nH4dwSy_2pPhSi5k?ext=png"",""type"":""image/png""}]"
"[""CNcoLGiY5QiCYqCXo1uAogZuNCjBXKSRTg738PZxWM5p"",""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5""]","enviroPass | Tier 01  #6000","[0,80,10,10]","enviro","https://arweave.net/MHXTqyYHx_gCwtQF9HNX48PS5pWT3hpIEoKVKTXFZ7o","[1,0,0,0]",true,"GhupA55xfTAXC57SvkTkckp5UGn3bdUZSjLnACijG4QK",true,"9hNfBUaKbXdaT246y8REaUzqgK1bNibV4gLMJGgBRi4g","https://explorer.solana.com/address/GhupA55xfTAXC57SvkTkckp5UGn3bdUZSjLnACijG4QK","enviroPass | Tier 01  #6000","enviro",1000,"Existing as an NFT, enviro is a customizable art gallery, that can display a wide range of digital media (including other NFTs), still images and streaming video in a variety of settings, ranging from intimate to professional. Built on the cutting edge Unreal Engine 5, enviro features an explorable high-resolution photorealistic 3-dimensional gallery space with adjustable lighting and customizable furniture along with a suite of photography tools.","https://www.arweave.net/pDtVu7dMEvR-Mxj09lkL-3JkRh-_WV_0kKtSDRHKtQM?ext=png",,"enviro.art","enviroPass | Tier 01","enviro","[{""trait_type"":""enviroPass"",""value"":""Tier 01""}]","[{""address"":""AJzXbZPHYfbPp16Hc2yLtQEQUd68mWZQXwVpQNXYGQGm"",""share"":80},{""address"":""BiuP2kHPFWuNWYtXXxNg6E41aDTht7qBQQNdGwka464"",""share"":10},{""address"":""H62o2qdHTycdycFdhgRyEpuqxSNpopFRX2Aw3BK5KUM5"",""share"":10}]","[{""type"":""image/png"",""uri"":""https://www.arweave.net/pDtVu7dMEvR-Mxj09lkL-3JkRh-_WV_0kKtSDRHKtQM?ext=png""}]"
"[""MCNup4UfMgVtoNxPh5Vfqxen9TXRCg7SSwdzNtYoexV"",""EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ"",""4yMnN8ZDgEVGSFjcGcydsEsxPFUYsnev2vicNA1rS4dH""]","Solsunsets SE #5","[0,50,50]","SSUNS","https://arweave.net/avRWd26VTFR7e7zUtTEkVqjy6q2vqNiziUUxkdl38mI","[1,1,1]",true,"FQMJesYqacVaZFCtMHAauR1B3Jn7dQ7weETB64zasetg",true,"EKx4b376L4XkzKY7eTQ2SzXBwH4NKuHHjKbCpckJQyTZ","https://explorer.solana.com/address/FQMJesYqacVaZFCtMHAauR1B3Jn7dQ7weETB64zasetg","Solsunsets SE #5","SSUNS",400,"Sunset retrowave landscapes on Solana","https://arweave.net/hvW7fUc-JuTG7k2ho26m1boEZLL5zthKwLVrb20jexY?ext=gif","Solsunsets Limited Edition I","https://solsunsets.com","Solsunsets Special Editions","Solsunsets","[{""trait_type"":""sky"",""value"":""chernobyl""},{""trait_type"":""sun"",""value"":""normal bright""},{""trait_type"":""clouds"",""value"":""none""},{""trait_type"":""horizon"",""value"":""rock mountain""},{""trait_type"":""midground"",""value"":""greek temple""},{""trait_type"":""far object"",""value"":""big-moon""},{""trait_type"":""foreground"",""value"":""dirt road""},{""trait_type"":""near object"",""value"":""tall grass""}]","[{""address"":""qoQHzaee7FzdivXk4KDjdrAVQwYGFXpDvhdZfrGHqUk"",""share"":50},{""address"":""5Mvb4RGM3uQKbkSYF2EdeaD4yvMQFD6uuyM8M8u5Do9R"",""share"":50}]","[{""uri"":""https://arweave.net/hvW7fUc-JuTG7k2ho26m1boEZLL5zthKwLVrb20jexY?ext=gif"",""type"":""image/gif""},{""uri"":""https://arweave.net/g4nR6C5F0XEYahQalnR67cAAM0P8IT_KwAyY_6BeJ_U?ext=gif"",""type"":""image/gif""}]"
