"data.creators","data.name","data.share","data.symbol","data.uri","data.verified","is_mutable","mint","primary_sale_happened","update_authority","explorer_url","metaResult.attributes","metaResult.collection.family","metaResult.collection.name","metaResult.description","metaResult.image","metaResult.name","metaResult.external_url","metaResult.properties.category","metaResult.properties.creators","metaResult.properties.files","metaResult.seller_fee_basis_points","metaResult.symbol"
"[""Cjaj1MjAvHoo68LwY8iPXSSkYR6xsfDBqEp3ZyeRdoar"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""9UwSF2gPqzssisA94NoQgzEyDmW2KPGAGBi4o34FK6pH""]","DeFi Pirate #1412","[0,10,90]","DP","https://chest.mypinata.cloud/ipfs/QmVEmA11mp8BzvgvCkgwhcauHpKeqVdsEYD57gGpZWjbVz/1412.json","[1,0,0]",true,"GW1E6w1sn7ocqbvqe2m2FYsmDnNpfLDpH5UAZzfKagFs",true,"8oUB51HmCjwnquwQyptz2Ys9hSnqATeMQnv2jqeLPJhZ","https://explorer.solana.com/address/GW1E6w1sn7ocqbvqe2m2FYsmDnNpfLDpH5UAZzfKagFs","[{""trait_type"":""Background"",""value"":""Yellow""},{""trait_type"":""Body"",""value"":""Body 2""},{""trait_type"":""Eyes"",""value"":""Drunk""},{""trait_type"":""Eye Patch"",""value"":""None""},{""trait_type"":""Tops"",""value"":""Short Sleeve Red""},{""trait_type"":""Hair"",""value"":""Short Gray""},{""trait_type"":""Mouth"",""value"":""Toothless""},{""trait_type"":""Accessory"",""value"":""None""},{""trait_type"":""Earrings"",""value"":""None""},{""trait_type"":""Hats"",""value"":""Bicorn Gold Skull""},{""trait_type"":""Hand"",""value"":""Pistol Gold""}]",,,"A unique utility-based NFT collection of DeFi Sea Buccaneers looking for treasure","https://chest.mypinata.cloud/ipfs/QmS5GYVvxm5s144rMqAX2qpfD9KXDQURU5Uj1Jvd23Jq2P/1412.gif","DeFi Pirate #1412","https://chest.fi","image","[{""address"":""9UwSF2gPqzssisA94NoQgzEyDmW2KPGAGBi4o34FK6pH"",""share"":100}]","[{""uri"":""https://chest.mypinata.cloud/ipfs/QmS5GYVvxm5s144rMqAX2qpfD9KXDQURU5Uj1Jvd23Jq2P/1412.gif"",""type"":""image/gif""}]",600,"DP"
"[""Hvq6K3BvaBZFQyYYoc3gxwh4ahFWvbLVuTp6UWgfXfMT"",""2DKEWhzzkpcMQaRdGU8ccptsLhVP94Z6XXkSuvQV5QcC""]","Pixel Racers #5068","[0,100]","PXR","https://arweave.net/RTG9Gzi2Zvso3sNVswPSZKQtE0mY4oZsJePJ321RWX8","[1,0]",true,"BE2eVTcf5KMURrFVfymu1Mm6hr6jTeQp562d6J6HYgSy",true,"2DKEWhzzkpcMQaRdGU8ccptsLhVP94Z6XXkSuvQV5QcC","https://explorer.solana.com/address/BE2eVTcf5KMURrFVfymu1Mm6hr6jTeQp562d6J6HYgSy","[{""trait_type"":""Background"",""value"":""Warehouse""},{""trait_type"":""Body Type"",""value"":""Sedan""},{""trait_type"":""Body Color"",""value"":""Red""},{""trait_type"":""Body Stripe"",""value"":""None""},{""trait_type"":""Window Color"",""value"":""White""},{""trait_type"":""Wheel Type"",""value"":""Square Ripple""},{""trait_type"":""Wheel Color"",""value"":""Yellow""},{""trait_type"":""Trail"",""value"":""Gray""}]","Pixel Racers","Pixel Racers Gen1","Pixel Racers is an NFT collection and gaming ecosystem on the Solana blockchain.","https://www.arweave.net/KAyq_ilK3QiSJLsSbyNZSurCbj9zSPnAn71VuUPeRKc","Pixel Racers #5068","https://pixelracers.io","image","[{""address"":""2DKEWhzzkpcMQaRdGU8ccptsLhVP94Z6XXkSuvQV5QcC"",""share"":100}]","[{""uri"":""https://pxr-cars-gen1.s3.us-east-2.amazonaws.com/af790bb3-c9e0-4c85-a089-97b64253aa50.png"",""type"":""image/png"",""cdn"":true}]",0,"PXR"
"[""3WYjXVKCze8y3RQfHLZPpSnM4gFCdoYb4Xo7kzpt7vaa"",""EdX5kdnmdwdUpRqQh8zdmvmf3dUaVxBWPwUaezgvsonf""]","Hannya Mask","[0,100]","K1HM","https://arweave.net/A78azfsAlqbMNLt_9hW4TUlPai5KHUAnkqkzR4WJVuI","[1,0]",false,"7tnzne3MdxLT3oCpd3zqK9YAyFPnPJandDm2rieo9mpT",false,"3WYjXVKCze8y3RQfHLZPpSnM4gFCdoYb4Xo7kzpt7vaa","https://explorer.solana.com/address/7tnzne3MdxLT3oCpd3zqK9YAyFPnPJandDm2rieo9mpT","[{""trait_type"":""Mask"",""value"":""Hannya Mask""},{""trait_type"":""Edition"",""value"":""Halloween 2021""}]",,,"The Hannya mask depicts a jealous female demon. The mask is imbued with the power to ward off evil spirits. The KAM1 have been using the mask for centuries to fight against the Yokai.","https://www.arweave.net/A2L6gchfgWhDGL4F45FGI1tlBcF-6Ey2dF3Naael9yI?ext=gif","Hannya Mask","https://www.kam1.com/","image","[{""address"":""EdX5kdnmdwdUpRqQh8zdmvmf3dUaVxBWPwUaezgvsonf"",""share"":100}]","[{""uri"":""https://www.arweave.net/A2L6gchfgWhDGL4F45FGI1tlBcF-6Ey2dF3Naael9yI?ext=gif"",""type"":""image/gif""}]",800,"K1HM"
"[""tts48chkXw2AutsgQWTn1eaFbCtLZDVPE8Vvy2y5Cmb""]","Meekolony PFP #5771","[100]","MKLN-PFP","https://cdn.tatsu.gg/mklnpfp/5771.json","[1]",true,"4S6eUxTYUpf3XHUxrYJKAwD7xkmJEJEFJeNzD4fgdb9i",false,"tts48chkXw2AutsgQWTn1eaFbCtLZDVPE8Vvy2y5Cmb","https://explorer.solana.com/address/4S6eUxTYUpf3XHUxrYJKAwD7xkmJEJEFJeNzD4fgdb9i","[{""trait_type"":""Background Color"",""value"":""#215ae8""},{""trait_type"":""Race"",""value"":""Catfolk""},{""trait_type"":""Aura"",""value"":""Formal Sparkly Diamonds Aura""},{""trait_type"":""Hair Type"",""value"":""Short Middle Part""},{""trait_type"":""Hair Color"",""value"":""Grey""},{""trait_type"":""Accessory"",""value"":""Black Aviator Shades""},{""trait_type"":""Feet"",""value"":""Maroon Dress Shoes""},{""trait_type"":""Body"",""value"":""Black Formal Shirt""},{""trait_type"":""Legs"",""value"":""Black Formal Trousers""},{""trait_type"":""Body"",""value"":""Maroon Formal Coat""},{""trait_type"":""Accessory"",""value"":""Black Bow Tie""},{""trait_type"":""Racial Variant"",""value"":""Yellow""}]","Meekolony Pass","Meekolony PFP","The Meekolony PFP series confer no benefits, rewards and items for Tatsumeeko.","https://cdn.tatsu.gg/mklnpfp/5771.gif","Meekolony PFP #5771","https://meekolony.com","image","[{""address"":""tts48chkXw2AutsgQWTn1eaFbCtLZDVPE8Vvy2y5Cmb"",""share"":100}]","[{""uri"":""https://cdn.tatsu.gg/mklnpfp/5771.gif"",""type"":""image/gif""}]",700,"MKLN-PFP"
"[""CXWoYV6hyXDVMB8kx1rtan6L12c8bJFgg5AQugf2Rohr"",""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct""]","UNIT 1636","[0,88,12]","LoP","https://arweave.net/bTqaBL9DbJfoi7VOpHMvaUR2hipH_IBhGrIem2kNiMo","[1,1,1]",true,"G2mTsip1i3pq89x5856fq5f3w96g1rCsKueoAKv2UCGh",true,"HAjs9EJxN3BZsratYKMnibgKXr84QFWBDtwdnR7qyB7J","https://explorer.solana.com/address/G2mTsip1i3pq89x5856fq5f3w96g1rCsKueoAKv2UCGh","[{""trait_type"":""Torso"",""value"":""Ronin""},{""trait_type"":""Drone L"",""value"":""Advanced Attack""},{""trait_type"":""Leg L"",""value"":""Recon""},{""trait_type"":""Leg R"",""value"":""Recon""},{""trait_type"":""Lower Legs"",""value"":""Elite""},{""trait_type"":""Arm L"",""value"":""Assault""},{""trait_type"":""Arm R"",""value"":""Assault""},{""trait_type"":""Head"",""value"":""Chap""},{""trait_type"":""Palette"",""value"":""Sentinel""},{""trait_type"":""Weapon"",""value"":""Gauss Blaster""},{""trait_type"":""Pose"",""value"":""Rifle Up""}]","Legions of Primus","Legions of Primus","A unit from the Legion of Order.","https://arweave.net/uy4Vsphydwb0gtqcMQvJR8GH8-J9k7Fov_Id9SBQYxI?ext=png","UNIT 1636",,"video","[{""address"":""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""share"":88},{""address"":""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct"",""share"":12}]","[{""uri"":""https://arweave.net/h8ov5ate2ZCwmDW0xOSabE36XALQrfmVOKshE4_innw?ext=mp4"",""type"":""video/mp4""},{""uri"":""https://arweave.net/uy4Vsphydwb0gtqcMQvJR8GH8-J9k7Fov_Id9SBQYxI?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/pdIU4FAIxApjG-FbyKB4izzjmz_l6eWCCuEeIVXeHF8?ext=glb"",""type"":""model/gltf-binary""}]",800,""
"[""AFW3EJSbVep5uG643Qk7JLyRR2W5PVK39ECZrKBzkBP3"",""8Ry67jghLX6pPbeuSPwwVC6CtUKSCzLD7qPmFRjfxMVX"",""F7qwrQUPHtFtiVRnzTYoLLegH4rp6xGMpSE6WAjSjX1Y"",""8YAV56ALVtYnhUAATGSkRkNobscesVmYc7y3rirbzhjc"",""4hobgcu2fJfXr3ddvZ443ohVc6u4d5serwbK46Q9V4uj""]","NFTab #5421","[0,20,24,16,40]","LSD","https://www.arweave.net/cB2Nkj227onw2UsftMBRBDY1A04w2Qafp-s2Gz6O5HM?ext=json","[1,0,0,0,0]",true,"4UhGrVzrcKTB4kw8qP31UEHmcszu4k3sS7ELDxB2YZtk",true,"HEsLLYHPvzLqNDHN78p6YxtgCFhX5SbvHvVf8FZwDWzE","https://explorer.solana.com/address/4UhGrVzrcKTB4kw8qP31UEHmcszu4k3sS7ELDxB2YZtk","[{""trait_type"":""Tab Family"",""value"":""Geometric""},{""trait_type"":""Collection"",""value"":""NFTabs""},{""trait_type"":""Trip Status"",""value"":""Tab""},{""trait_type"":""Trip Effect"",""value"":""None""},{""trait_type"":""Verified NFT"",""value"":""Verified Collection""},{""trait_type"":""Head Accessories "",""value"":""Heli Cap""},{""trait_type"":""Sun"",""value"":""Orange""},{""trait_type"":""Moon"",""value"":""Banana""},{""trait_type"":""Mountain"",""value"":""Jungle""},{""trait_type"":""Vehicle"",""value"":""Scooter""},{""trait_type"":""Biker"",""value"":""Zombie""},{""trait_type"":""Mouth Accessories"",""value"":""None""},{""trait_type"":""Eye Accessories"",""value"":""Deal with it Shades""}]",,,,"https://www.arweave.net/pcYYl1F-kW2QMn1JGo685gIxSrUZ0EQW893N__J2HuQ?ext=png","NFTab #5421",,,"[{""address"":""8Ry67jghLX6pPbeuSPwwVC6CtUKSCzLD7qPmFRjfxMVX"",""share"":20},{""address"":""F7qwrQUPHtFtiVRnzTYoLLegH4rp6xGMpSE6WAjSjX1Y"",""share"":24},{""address"":""8YAV56ALVtYnhUAATGSkRkNobscesVmYc7y3rirbzhjc"",""share"":16},{""address"":""4hobgcu2fJfXr3ddvZ443ohVc6u4d5serwbK46Q9V4uj"",""share"":40}]","[{""uri"":""https://s3-eu-west-1.amazonaws.com/nftabs/production/tokens/17931/images/original/17931.png?1643852002"",""type"":""image/png""}]",800,"LSD"
"[""7i7ccNyKrrpfeJ1sJWi5f6d1uTDHd8r8So6LnPouWpf3"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr""]","Sovanian Egg #2738","[0,10,72,18]","Sovana Egg","https://bafybeigf7tmlndzjgq6l7p543od5vh2jdt46yznx2xhqwg6b737eoeajfq.ipfs.dweb.link/2738.json","[1,0,0,0]",true,"FFKKDdAFtvXH8vmRDaAbQWiV31mZLd4DPjkLWkxTMj17",true,"HnoDZ8EsbnGYAappr62Y2p2evsB4PLHCdB1gRo2mpP77","https://explorer.solana.com/address/FFKKDdAFtvXH8vmRDaAbQWiV31mZLd4DPjkLWkxTMj17","[{""value"":""Electric"",""trait_type"":""Egg""},{""value"":""Wind"",""trait_type"":""Incubator""},{""value"":""Snow"",""trait_type"":""Climate""},{""value"":""Bubbles"",""trait_type"":""Energy""},{""value"":""None"",""trait_type"":""OG Symbol""}]",,,"Sovana is an interoperable metaverse where we bring utility to NFTs. Our vision is to intergrate and drive value to existing NFTs and communities.","https://bafybeics2dtlpsnjuhizivisqtxlqbzqqy2qhunjved4azvgx2nkffmt3i.ipfs.dweb.link/2738.gif?ext=gif","Sovanian Egg #2738","","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""J6vK7PmyNX3tBbxzKz6TywKpoExitFunBYRj6VEDCaRj"",""share"":72},{""address"":""Cj9SJuukKUGn7ouatiyeM37eD8uA9fCdC3xobc8w1KXr"",""share"":18}]","[{""uri"":""https://bafybeics2dtlpsnjuhizivisqtxlqbzqqy2qhunjved4azvgx2nkffmt3i.ipfs.dweb.link/2738.gif?ext=gif"",""type"":""image/gif""}]",800,"Sovana Egg"
"[""8VdA1t8m5gMyYLHV2ZPzk1nw82qmZSYmrQGbuwzcHmRR"",""6CzTQjSPcW9x4axzZLFtTq5BwsRvw4ksUWqaAkrEsRb9"",""HMduKVo3A19U5EpQdEhPjo9hq9zfZXn8aGVYZp7Vc7fX""]","Capsule X #6068","[0,95,5]","YAKU","https://arweave.net/P5pmer4yl0_rb2I_elc0bRTXuzaji0RkwZzcjq67iVA","[1,0,0]",true,"HHTuuSaZAhRH886o4VJPDLEcsNqaXgMSYTJFm6szZk1k",true,"7AXMvsNYPzw7nt3rNyYFeCrE9Cnr5A67D7oTbLUnVc59","https://explorer.solana.com/address/HHTuuSaZAhRH886o4VJPDLEcsNqaXgMSYTJFm6szZk1k","[{""trait_type"":""Unit Type"",""value"":""Cyber Pod""},{""trait_type"":""Unit Number"",""value"":""6068""},{""trait_type"":""Unit Location"",""value"":""Yaku Tower""}]","Yaku Corp.","Capsule X","Capsule X is a customizable apartment in the Yakuverse - The Cyberpunk Metaverse across the whole Solana ecosystem","https://arweave.net/5301Ye3emozXZiuClPiJNgOnGor8_w8ZlkYclZ5UXEE","Capsule X #6068","https://www.yakushima.io","image","[{""address"":""6CzTQjSPcW9x4axzZLFtTq5BwsRvw4ksUWqaAkrEsRb9"",""share"":95},{""address"":""HMduKVo3A19U5EpQdEhPjo9hq9zfZXn8aGVYZp7Vc7fX"",""share"":5}]","[{""type"":""image/gif"",""uri"":""https://arweave.net/5301Ye3emozXZiuClPiJNgOnGor8_w8ZlkYclZ5UXEE""}]",777,"YAKU"
"[""CXWoYV6hyXDVMB8kx1rtan6L12c8bJFgg5AQugf2Rohr"",""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct""]","UNIT 1187","[0,88,12]","LoP","https://arweave.net/P1aMNhbY39Om64jxJOC226y1OzM7Tp1FAkKybDPwNXs","[1,1,1]",true,"HubG3qrGJobtGm5E9SGXpUr7qYpz9Fq633shWrrmrBkK",true,"HAjs9EJxN3BZsratYKMnibgKXr84QFWBDtwdnR7qyB7J","https://explorer.solana.com/address/HubG3qrGJobtGm5E9SGXpUr7qYpz9Fq633shWrrmrBkK","[{""trait_type"":""Torso"",""value"":""Ronin""},{""trait_type"":""Drone L"",""value"":""Attack""},{""trait_type"":""Leg L"",""value"":""Assault""},{""trait_type"":""Leg R"",""value"":""Elite""},{""trait_type"":""Lower Legs"",""value"":""Boosters""},{""trait_type"":""Arm L"",""value"":""Cyber""},{""trait_type"":""Arm R"",""value"":""Elite""},{""trait_type"":""Head"",""value"":""Chap""},{""trait_type"":""Palette"",""value"":""Grunt""},{""trait_type"":""Weapon"",""value"":""Rail Rifle""},{""trait_type"":""Pose"",""value"":""Rifle Aim""}]","Legions of Primus","Legions of Primus","A unit from the Legion of Order.","https://arweave.net/E60xha652TqJ27W8b4rW5yCGq308Bfaimy2r2BX8hzY?ext=png","UNIT 1187",,"video","[{""address"":""AraNif49SAQWoqgyYCi7ENpkSAcnYSbqVUUi6WoB9Hyp"",""share"":88},{""address"":""J4KqpehX1BB9SG3vC5BvGCZQ5zKszuSR5FLubqiJ4nct"",""share"":12}]","[{""uri"":""https://arweave.net/qxTtXv4iKUg0UhNIT4bx3a3l6moji65a7Z9pMAn1DNI?ext=mp4"",""type"":""video/mp4""},{""uri"":""https://arweave.net/E60xha652TqJ27W8b4rW5yCGq308Bfaimy2r2BX8hzY?ext=png"",""type"":""image/png""},{""uri"":""https://arweave.net/9UpKxAgzgBj8hLoA4GmdkQ2o1CZYRH_3znQxHZ1JH7U?ext=glb"",""type"":""model/gltf-binary""}]",800,""
"[""E595MwLgTJapMQjcnsQ4bARCVF2wBMxhWb8YPciyHKaz"",""bpb5URRKdvMxM3TuAoaxPJT9JWbdx9ksG2VrxHuUSPn""]","Balloon #2804","[0,100]","BV","https://bafybeih5i7lktx6o7rjceuqvlxmpqzwfh4nhr322wq5hjncxbicf4fbq2e.ipfs.dweb.link/2804.json","[1,0]",true,"5RVHjKL74Uut89tMaxQSH6dWpPHdtrkfpCSWNDRADunE",true,"ADdb1UdcyJGeQ8iy5TjfjyDqLyjYuW3ETE63KmEAvN1T","https://explorer.solana.com/address/5RVHjKL74Uut89tMaxQSH6dWpPHdtrkfpCSWNDRADunE","[{""trait_type"":""Background"",""value"":""Blue""},{""trait_type"":""Body"",""value"":""Starship Suit""},{""trait_type"":""Balloon"",""value"":""Blue""},{""trait_type"":""Head"",""value"":""None""},{""trait_type"":""Face"",""value"":""Glitch""}]","Balloonsville","Balloons","A community-driven NFT project that brings control back to holders on the Solana Blockchain.","https://bafybeidsfipo3eapnnyj5m4qok4rgl6zlkxa6kvihjyebbmwywev5ya2ku.ipfs.dweb.link/2804.png?ext=png","Balloon #2804","","image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""4Lr21mYUtoXC6xcxDL4jwEaJ3um8v91i3Q47K6fwaTDg"",""share"":90}]","[{""uri"":""https://bafybeidsfipo3eapnnyj5m4qok4rgl6zlkxa6kvihjyebbmwywev5ya2ku.ipfs.dweb.link/2804.png?ext=png"",""type"":""image/png""}]",600,"BV"
"[""BNaDSC3g8fgf8BebB8ovKefScNKjHotZsTeVJ33LL53h"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu""]","Guild Hero #4118","[0,10,90,0]","GLDHERO","https://bafybeibfdn4y4zigpkse4zk6xhbq7tu5s45qavphca2yash5lhx4r46wqe.ipfs.dweb.link/4745.json","[1,0,0,0]",true,"5qe3MfTpeemJrn4VdHCaVwDDMeSEcSEsXPqn8i81BAnZ",true,"3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu","https://explorer.solana.com/address/5qe3MfTpeemJrn4VdHCaVwDDMeSEcSEsXPqn8i81BAnZ","[{""trait_type"":""Rarity Level"",""value"":""Bronze""},{""trait_type"":""Race"",""value"":""Myrrhan""},{""trait_type"":""Gender"",""value"":""Female""},{""trait_type"":""Hair"",""value"":""Parted (Green)""},{""trait_type"":""Eyes"",""value"":""Brown""},{""trait_type"":""Head"",""value"":""Hood of Penitence""},{""trait_type"":""Clothing"",""value"":""Unworthy Rags""},{""trait_type"":""Back"",""value"":""Alchemical Contraption""},{""trait_type"":""Neck"",""value"":""Amulet of Refined Mechanics""},{""trait_type"":""Hands"",""value"":""Fingerless Gloves""},{""trait_type"":""Waist"",""value"":""none""},{""trait_type"":""Finger (L)"",""value"":""Pious Oath""},{""trait_type"":""Finger (R)"",""value"":""none""},{""trait_type"":""Feet"",""value"":""Geomancer's Boots""},{""trait_type"":""Main-hand Weapon"",""value"":""none""},{""trait_type"":""Off-hand Weapon"",""value"":""Seared Greatbow""},{""trait_type"":""Trinket"",""value"":""Toy Horse""},{""trait_type"":""Background"",""value"":""Guildhall""}]","Guild Saga","Guild Saga Heroes","A humble member of the Heroes Guild and fated savior of the realm, this Hero is part of Guild Saga’s gen 0 NFT mint.","https://gldhero-production.s3.amazonaws.com/4118.png","Guild Hero #4118",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""8VAHrpJ9nsqRLaujbzpuCxhAhjsE8wA4ZvUHwx2VZw3y"",""share"":90},{""address"":""3NpvpHGwHAMYhiuB9GrMXSYqKSj16L2LSHR9czFPWbLu"",""share"":0}]","[{""uri"":""https://gldhero-production.s3.amazonaws.com/4118.png"",""type"":""image/png""}]",600,"GLDHERO"
"[""5ix9LBQBLQdRZ2wQkxGA2dN4brrkNs4dZ5P72TZB9eip"",""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg""]","EPOCH #486","[0,10,50,20,20]","EPOCH","https://bafybeie24swo763gg7usm2pmreshf57lfvyxaaxhfelj4r7jx6s7giwcvy.ipfs.dweb.link/486.json","[1,0,0,0,0]",true,"GWt8QefsQZgzFkr7MXfADfGhouVfLojoz3ForcvHmzJK",true,"CEMnY2UPQJUZ9MahFcbogQFUfFzoHVFgSZpJmZW5WpH6","https://explorer.solana.com/address/GWt8QefsQZgzFkr7MXfADfGhouVfLojoz3ForcvHmzJK","[{""trait_type"":""seed"",""value"":1638197529556},{""trait_type"":""cluster_type"",""value"":2},{""trait_type"":""neighborhood_assignment"",""value"":2},{""trait_type"":""scheduled_rotation"",""value"":1},{""trait_type"":""turbine_depth_minimum"",""value"":1},{""trait_type"":""turbine_depth_maximum"",""value"":3},{""trait_type"":""node_styles"",""value"":15},{""trait_type"":""colors"",""value"":""palette629""}]","Playground on Solana","Epochs Collection","Epochs, generative art created by the renowned artist Eko33, are inspired by the concept of time and the Solana validator schedule.","https://bafybeiezs323iy3mnnev7zdaxvuessefn5ynkxvqdr2s46w6tgqgfoj3dq.ipfs.dweb.link/486.png","Epoch #832",,"image","[{""address"":""RRUMF9KYPcvNSmnicNMAFKx5wDYix3wjNa6bA7R6xqA"",""share"":10},{""address"":""HFj45K3eofwi1jegZBASUrS5nLMUprMhWhSZdkGKmihU"",""share"":50},{""address"":""3nvBhKcMqpg26nhtw76ZioZ21PbhtKQZwu3YsGUoHkki"",""share"":20},{""address"":""C3JYUBkTKqyHnybzeBFzYwrsnwdj6ZRGfw97Wc3wjzNg"",""share"":20}]","[{""uri"":""image.png"",""type"":""image/png""},{""uri"":""https://bafybeiezs323iy3mnnev7zdaxvuessefn5ynkxvqdr2s46w6tgqgfoj3dq.ipfs.dweb.link/486.png"",""type"":""image/png""}]",500,"EPOCH"
"[""H1tUmRMBszPDveLN6ZA6jnehcnMUBx9f9FwJw4hb8irb"",""7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo""]","","[0,100]","CHAD","https://testlaunchmynft.mypinata.cloud/ipfs/QmPUFiGinrWPKQofh1JF4cYe16PeqoNgkEGgKxfyXNFiuU/125.json","[1,0]",true,"CtTGww4qZvguGXnFzEuHxM7brRVkSWkFGkzZSX8KY8dT",true,"7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo","https://explorer.solana.com/address/CtTGww4qZvguGXnFzEuHxM7brRVkSWkFGkzZSX8KY8dT","[]","LaunchMyNFT","ChadgelinaDAO","A beautiful Chadgelina JPEG associated to your wallet address.","https://testlaunchmynft.mypinata.cloud/ipfs/QmaL4jsk6fXkH7SGigZYSg1xfvmMZcb7LEcZod3gUXnjMV/125.jpg","Chadgelina #125","","image","[{""address"":""7dUMpNVNHEDaFTr9hB8s5wLEz35ZdRztSjJFaUCrVMuo"",""share"":100}]","[{""uri"":""https://testlaunchmynft.mypinata.cloud/ipfs/QmaL4jsk6fXkH7SGigZYSg1xfvmMZcb7LEcZod3gUXnjMV/125.jpg"",""type"":""image/jpeg""}]",500,"CHAD"
"[""EWyWxSkxWHWGzxfCd9kG7zGrKTUDbZGiV6VbFJF8YfqN"",""GmS7MqCNzo9kTQKYvJD7pDKoBNHwc7qyRAwvJUUxfRjr""]","LIFINITY Flares #960","[0,100]","LIFINITY","https://arweave.net/8cWzfl5qvjkXEIN_XDIpTRcnMvnp13gOkm3iqzjnPTc","[1,0]",true,"8Dwvxv5iKSrH7HiwbS8SwQhzDbWRourSfjHr9k88NXoD",true,"H5q7Z2FJ5KaWmtGquGqoYJYrM73BEpoabzas5y12s38T","https://explorer.solana.com/address/8Dwvxv5iKSrH7HiwbS8SwQhzDbWRourSfjHr9k88NXoD","[{""trait_type"":""Type"",""value"":""Standard""},{""trait_type"":""Color"",""value"":""Red""},{""trait_type"":""Fire type"",""value"":""Flame""},{""trait_type"":""Background"",""value"":""Musical""},{""trait_type"":""Eyes"",""value"":""Smirk""},{""trait_type"":""Mouth"",""value"":""Laugh""},{""trait_type"":""Accessory"",""value"":""Lightsaber blue""},{""trait_type"":""Favorite Burnable"",""value"":""Incense""}]","LIFINITY Flares","LIFINITY Flares","Lifinity Flares is a set of 10,000 animated NFTs that directly combine NFTs with DeFi. They are designed to bootstrap liquidity on Lifinity and perpetually create value for the holders. All sale proceeds are deposited into Lifinity's liquidity pools. Royalties and trading fees are either used to buy back Lifinity Flares or are reinvested into the pools. The team takes zero profit. All value accrues to NFT holders.","https://www.arweave.net/sOm5N84zgLStaGXEFtYJgsECgDIN7N6IQCoJXphJe94?ext=webp","LIFINITY Flares #960","https://lifinity.io","image","[{""address"":""GmS7MqCNzo9kTQKYvJD7pDKoBNHwc7qyRAwvJUUxfRjr"",""share"":100}]","[{""uri"":""https://www.arweave.net/sOm5N84zgLStaGXEFtYJgsECgDIN7N6IQCoJXphJe94?ext=webp"",""type"":""image/webp""}]",500,"LIFINITY"
